#FILE                                                	EXPTIME     	HIERARCH ESO SEQ ARM	DATE-OBS                	
GRB150616A_I/raw/XSHOO.2015-06-17T04:33:53.318.fits 	600.0000000 	NIR                 	2015-06-17T04:33:53.3180	
GRB150616A_I/raw/XSHOO.2015-06-17T04:45:21.431.fits 	600.0000    	UVB                 	2015-06-17T04:45:21.430 	
GRB150616A_I/raw/XSHOO.2015-06-17T04:45:26.601.fits 	600.0000    	VIS                 	2015-06-17T04:45:26.601 	
GRB150616A_I/raw/XSHOO.2015-06-17T04:45:29.863.fits 	600.0000000 	NIR                 	2015-06-17T04:45:29.8631	
GRB150616A_I/raw/XSHOO.2015-06-17T04:56:58.422.fits 	600.0000    	UVB                 	2015-06-17T04:56:58.422 	
GRB150616A_I/raw/XSHOO.2015-06-17T04:57:03.593.fits 	600.0000    	VIS                 	2015-06-17T04:57:03.593 	
GRB150616A_I/raw/XSHOO.2015-06-17T04:57:07.074.fits 	600.0000000 	NIR                 	2015-06-17T04:57:07.0739	
GRB150616A_I/raw/XSHOO.2015-06-17T05:08:35.904.fits 	600.0000    	UVB                 	2015-06-17T05:08:35.904 	
GRB150616A_I/raw/XSHOO.2015-06-17T05:08:41.075.fits 	600.0000    	VIS                 	2015-06-17T05:08:41.074 	
GRB150616A_I/raw/XSHOO.2015-06-17T05:08:44.285.fits 	600.0000000 	NIR                 	2015-06-17T05:08:44.2849	
GRB150821A/raw/XSHOO.2015-08-21T09:56:23.227.fits   	600.0000    	UVB                 	2015-08-21T09:56:23.226 	
GRB150821A/raw/XSHOO.2015-08-21T09:56:28.367.fits   	600.0000    	VIS                 	2015-08-21T09:56:28.367 	
GRB150821A/raw/XSHOO.2015-08-21T09:56:31.330.fits   	600.0000000 	NIR                 	2015-08-21T09:56:31.3297	
GRB150821A/raw/XSHOO.2015-08-21T10:07:59.382.fits   	600.0000    	UVB                 	2015-08-21T10:07:59.381 	
GRB150821A/raw/XSHOO.2015-08-21T10:08:04.542.fits   	600.0000    	VIS                 	2015-08-21T10:08:04.541 	
GRB150821A/raw/XSHOO.2015-08-21T10:08:07.873.fits   	600.0000000 	NIR                 	2015-08-21T10:08:07.8723	
GRB150821A/raw/XSHOO.2015-08-21T10:19:35.717.fits   	600.0000    	UVB                 	2015-08-21T10:19:35.716 	
GRB150821A/raw/XSHOO.2015-08-21T10:19:40.877.fits   	600.0000    	VIS                 	2015-08-21T10:19:40.876 	
GRB150821A/raw/XSHOO.2015-08-21T10:19:43.755.fits   	600.0000000 	NIR                 	2015-08-21T10:19:43.7542	
GRB150821A/raw/XSHOO.2015-08-21T10:31:12.481.fits   	600.0000    	UVB                 	2015-08-21T10:31:12.481 	
GRB150821A/raw/XSHOO.2015-08-21T10:31:17.652.fits   	600.0000    	VIS                 	2015-08-21T10:31:17.651 	
GRB150821A/raw/XSHOO.2015-08-21T10:31:20.964.fits   	600.0000000 	NIR                 	2015-08-21T10:31:20.9633	
GRB150910A/raw/XSHOO.2015-09-11T05:06:01.757.fits   	60.000     		AGC                 	2015-09-11T05:06:01.756  	
GRB150910A/raw/XSHOO.2015-09-11T05:07:09.616.fits   	120.000    		AGC                 	2015-09-11T05:07:09.616  	
GRB150910A/raw/XSHOO.2015-09-11T05:09:16.466.fits   	60.000     		AGC                 	2015-09-11T05:09:16.466  	
GRB150910A/raw/XSHOO.2015-09-11T05:10:48.395.fits   	1200.0000  		UVB                 	2015-09-11T05:10:48.395  	
GRB150910A/raw/XSHOO.2015-09-11T05:10:53.536.fits   	1200.0000  		VIS                 	2015-09-11T05:10:53.535  	
GRB150910A/raw/XSHOO.2015-09-11T05:10:56.475.fits   	300.0000000		NIR                 	2015-09-11T05:10:56.4746 	
GRB150910A/raw/XSHOO.2015-09-11T05:16:05.292.fits   	300.0000000		NIR                 	2015-09-11T05:16:05.2923 	
GRB150910A/raw/XSHOO.2015-09-11T05:21:12.116.fits   	300.0000000		NIR                 	2015-09-11T05:21:12.1164 	
GRB150910A/raw/XSHOO.2015-09-11T05:26:21.601.fits   	300.0000000		NIR                 	2015-09-11T05:26:21.6011 	
GRB150910A/raw/XSHOO.2015-09-11T05:32:25.037.fits   	610.7400   		UVB                 	2015-09-11T05:32:25.037  	
GRB150910A/raw/XSHOO.2015-09-11T05:32:30.208.fits   	606.5688   		VIS                 	2015-09-11T05:32:30.208  	
GRB150910A/raw/XSHOO.2015-09-11T05:32:32.938.fits   	300.0000000		NIR                 	2015-09-11T05:32:32.9377 	
GRB150910A/raw/XSHOO.2015-09-11T05:37:41.756.fits   	300.0000000		NIR                 	2015-09-11T05:37:41.7566 	
GRB150915A/raw/XSHOO.2015-09-16T00:33:44.544.fits   	60.000     		AGC                 	2015-09-16T00:33:44.543  	
GRB150915A/raw/XSHOO.2015-09-16T00:34:52.174.fits   	120.000    		AGC                 	2015-09-16T00:34:52.173  	
GRB150915A/raw/XSHOO.2015-09-16T00:36:57.654.fits   	60.000     		AGC                 	2015-09-16T00:36:57.653  	
GRB150915A/raw/XSHOO.2015-09-16T00:38:28.452.fits   	1200.0000  		UVB                 	2015-09-16T00:38:28.452  	
GRB150915A/raw/XSHOO.2015-09-16T00:38:33.612.fits   	1200.0000  		VIS                 	2015-09-16T00:38:33.612  	
GRB150915A/raw/XSHOO.2015-09-16T00:38:36.687.fits   	300.0000000		NIR                 	2015-09-16T00:38:36.6876 	
GRB150915A/raw/XSHOO.2015-09-16T00:43:44.840.fits   	300.0000000		NIR                 	2015-09-16T00:43:44.8397 	
GRB150915A/raw/XSHOO.2015-09-16T00:48:52.993.fits   	300.0000000		NIR                 	2015-09-16T00:48:52.9935 	
GRB150915A/raw/XSHOO.2015-09-16T00:54:01.813.fits   	300.0000000		NIR                 	2015-09-16T00:54:01.8125 	
GRB150915A/raw/XSHOO.2015-09-16T01:00:06.805.fits   	1200.0000  		UVB                 	2015-09-16T01:00:06.805  	
GRB150915A/raw/XSHOO.2015-09-16T01:00:11.995.fits   	1200.0000  		VIS                 	2015-09-16T01:00:11.995  	
GRB150915A/raw/XSHOO.2015-09-16T01:00:15.139.fits   	300.0000000		NIR                 	2015-09-16T01:00:15.1397 	
GRB150915A/raw/XSHOO.2015-09-16T01:05:23.961.fits   	300.0000000		NIR                 	2015-09-16T01:05:23.9616 	
GRB150915A/raw/XSHOO.2015-09-16T01:10:32.117.fits   	300.0000000		NIR                 	2015-09-16T01:10:32.1166 	
GRB150915A/raw/XSHOO.2015-09-16T01:15:40.939.fits   	300.0000000		NIR                 	2015-09-16T01:15:40.9385 	
GRB150915A/raw/XSHOO.2015-09-16T01:21:42.677.fits   	1200.0000  		UVB                 	2015-09-16T01:21:42.677  	
GRB150915A/raw/XSHOO.2015-09-16T01:21:47.858.fits   	1200.0000  		VIS                 	2015-09-16T01:21:47.857  	
GRB150915A/raw/XSHOO.2015-09-16T01:21:50.943.fits   	300.0000000		NIR                 	2015-09-16T01:21:50.9434 	
GRB150915A/raw/XSHOO.2015-09-16T01:26:59.762.fits   	300.0000000		NIR                 	2015-09-16T01:26:59.7621 	
GRB150915A/raw/XSHOO.2015-09-16T01:32:07.916.fits   	300.0000000		NIR                 	2015-09-16T01:32:07.9161 	
GRB150915A/raw/XSHOO.2015-09-16T01:37:14.742.fits   	300.0000000		NIR                 	2015-09-16T01:37:14.7422 	
GRB150915A/raw/XSHOO.2015-09-16T01:43:19.290.fits   	1200.0000  		UVB                 	2015-09-16T01:43:19.289  	
GRB150915A/raw/XSHOO.2015-09-16T01:43:24.480.fits   	1200.0000  		VIS                 	2015-09-16T01:43:24.480  	
GRB150915A/raw/XSHOO.2015-09-16T01:43:27.405.fits   	300.0000000		NIR                 	2015-09-16T01:43:27.4056 	
GRB150915A/raw/XSHOO.2015-09-16T01:48:36.225.fits   	300.0000000		NIR                 	2015-09-16T01:48:36.2245 	
GRB150915A/raw/XSHOO.2015-09-16T01:53:44.379.fits   	300.0000000		NIR                 	2015-09-16T01:53:44.3795 	
GRB150915A/raw/XSHOO.2015-09-16T01:58:53.196.fits   	300.0000000		NIR                 	2015-09-16T01:58:53.1964 	
GRB151027B/raw/XSHOO.2015-10-28T03:41:49.690.fits   	30.000     		AGC                 	2015-10-28T03:41:49.689  	
GRB151027B/raw/XSHOO.2015-10-28T03:42:23.060.fits   	30.000     		AGC                 	2015-10-28T03:42:23.059  	
GRB151027B/raw/XSHOO.2015-10-28T03:42:56.360.fits   	30.000     		AGC                 	2015-10-28T03:42:56.359  	
GRB151027B/raw/XSHOO.2015-10-28T03:43:33.810.fits   	60.000     		AGC                 	2015-10-28T03:43:33.809  	
GRB151027B/raw/XSHOO.2015-10-28T03:44:37.150.fits   	60.000     		AGC                 	2015-10-28T03:44:37.149  	
GRB151027B/raw/XSHOO.2015-10-28T03:45:40.370.fits   	60.000     		AGC                 	2015-10-28T03:45:40.369  	
GRB151027B/raw/XSHOO.2015-10-28T03:46:48.829.fits   	40.000     		AGC                 	2015-10-28T03:46:48.829  	
GRB151027B/raw/XSHOO.2015-10-28T03:47:32.170.fits   	40.000     		AGC                 	2015-10-28T03:47:32.169  	
GRB151027B/raw/XSHOO.2015-10-28T03:48:15.370.fits   	40.000     		AGC                 	2015-10-28T03:48:15.369  	
GRB151027B/raw/XSHOO.2015-10-28T03:49:27.121.fits   	600.0000   		UVB                 	2015-10-28T03:49:27.121  	
GRB151027B/raw/XSHOO.2015-10-28T03:49:32.282.fits   	600.0000   		VIS                 	2015-10-28T03:49:32.281  	
GRB151027B/raw/XSHOO.2015-10-28T03:49:35.346.fits   	600.0000000		NIR                 	2015-10-28T03:49:35.3467 	
GRB151027B/raw/XSHOO.2015-10-28T04:01:04.038.fits   	600.0000   		UVB                 	2015-10-28T04:01:04.038  	
GRB151027B/raw/XSHOO.2015-10-28T04:01:09.228.fits   	600.0000   		VIS                 	2015-10-28T04:01:09.228  	
GRB151027B/raw/XSHOO.2015-10-28T04:01:12.559.fits   	600.0000000		NIR                 	2015-10-28T04:01:12.5589 	
GRB151027B/raw/XSHOO.2015-10-28T04:12:39.795.fits   	600.0000   		UVB                 	2015-10-28T04:12:39.794  	
GRB151027B/raw/XSHOO.2015-10-28T04:12:44.985.fits   	600.0000   		VIS                 	2015-10-28T04:12:44.985  	
GRB151027B/raw/XSHOO.2015-10-28T04:12:47.774.fits   	600.0000000		NIR                 	2015-10-28T04:12:47.7743 	
GRB151027B/raw/XSHOO.2015-10-28T04:24:15.661.fits   	600.0000   		UVB                 	2015-10-28T04:24:15.661  	
GRB151027B/raw/XSHOO.2015-10-28T04:24:20.852.fits   	600.0000   		VIS                 	2015-10-28T04:24:20.852  	
GRB151027B/raw/XSHOO.2015-10-28T04:24:23.653.fits   	600.0000000		NIR                 	2015-10-28T04:24:23.6524 	
GRB151029A/raw/XSHOO.2015-10-29T08_51_33.428.fits   	600.0000   		UVB                 	2015-10-29T08:51:33.428  	
GRB151029A/raw/XSHOO.2015-10-29T08_51_38.568.fits   	600.0000   		VIS                 	2015-10-29T08:51:38.568  	
GRB151029A/raw/XSHOO.2015-10-29T08_51_41.431.fits   	600.0000000		NIR                 	2015-10-29T08:51:41.4313 	
GRB151029A/raw/XSHOO.2015-10-29T09_03_10.405.fits   	600.0000   		UVB                 	2015-10-29T09:03:10.404  	
GRB151029A/raw/XSHOO.2015-10-29T09_03_15.575.fits   	600.0000   		VIS                 	2015-10-29T09:03:15.575  	
GRB151029A/raw/XSHOO.2015-10-29T09_03_19.307.fits   	600.0000000		NIR                 	2015-10-29T09:03:19.3064 	
GRB151031A/raw/XSHOO.2015-10-31T06:10:01.576.fits   	180.0000    	UVB                 	2015-10-31T06:10:01.576 	
GRB151031A/raw/XSHOO.2015-10-31T06:10:06.727.fits   	180.0000    	VIS                 	2015-10-31T06:10:06.726 	
GRB151031A/raw/XSHOO.2015-10-31T06:10:09.490.fits   	180.0000000 	NIR                 	2015-10-31T06:10:09.4899	
GRB151031A/raw/XSHOO.2015-10-31T06:14:32.768.fits   	300.0000    	UVB                 	2015-10-31T06:14:32.767 	
GRB151031A/raw/XSHOO.2015-10-31T06:14:37.948.fits   	300.0000    	VIS                 	2015-10-31T06:14:37.948 	
GRB151031A/raw/XSHOO.2015-10-31T06:14:41.268.fits   	299.9000000 	NIR                 	2015-10-31T06:14:41.2683	
GRB151031A/raw/XSHOO.2015-10-31T06:21:04.509.fits   	600.0000    	UVB                 	2015-10-31T06:21:04.509 	
GRB151031A/raw/XSHOO.2015-10-31T06:21:10.000.fits   	600.0000    	VIS                 	2015-10-31T06:21:09.999 	
GRB151031A/raw/XSHOO.2015-10-31T06:21:13.006.fits   	600.0000000 	NIR                 	2015-10-31T06:21:13.0067	
GRB151031A/raw/XSHOO.2015-10-31T06:32:36.185.fits   	1200.0000   	UVB                 	2015-10-31T06:32:36.184 	
GRB151031A/raw/XSHOO.2015-10-31T06:32:41.366.fits   	1200.0000   	VIS                 	2015-10-31T06:32:41.365 	
GRB151031A/raw/XSHOO.2015-10-31T06:32:44.231.fits   	600.0000000 	NIR                 	2015-10-31T06:32:44.2303	
GRB151031A/raw/XSHOO.2015-10-31T06:42:51.661.fits   	600.0000000 	NIR                 	2015-10-31T06:42:51.6604	
GRB151031A/raw/XSHOO.2015-10-31T06:54:08.679.fits   	1920.0000   	UVB                 	2015-10-31T06:54:08.678 	
GRB151031A/raw/XSHOO.2015-10-31T06:54:13.840.fits   	1920.0000   	VIS                 	2015-10-31T06:54:13.839 	
GRB151031A/raw/XSHOO.2015-10-31T06:54:17.177.fits   	480.0000000 	NIR                 	2015-10-31T06:54:17.1776	
GRB151031A/raw/XSHOO.2015-10-31T07:02:25.334.fits   	480.0000000 	NIR                 	2015-10-31T07:02:25.3337	
GRB151031A/raw/XSHOO.2015-10-31T07:10:33.493.fits   	480.0000000 	NIR                 	2015-10-31T07:10:33.4927	
GRB151031A/raw/XSHOO.2015-10-31T07:18:42.980.fits   	480.0000000 	NIR                 	2015-10-31T07:18:42.9796	
GRB160117B/raw/XSHOO.2016-01-18T03:26:32.817.fits   	1200.0000  		UVB                 	2016-01-18T03:26:32.816  	
GRB160117B/raw/XSHOO.2016-01-18T03:26:37.977.fits   	1200.0000  		VIS                 	2016-01-18T03:26:37.976  	
GRB160117B/raw/XSHOO.2016-01-18T03:26:41.332.fits   	300.0000000		NIR                 	2016-01-18T03:26:41.3312 	
GRB160117B/raw/XSHOO.2016-01-18T03:31:49.486.fits   	300.0000000		NIR                 	2016-01-18T03:31:49.4859 	
GRB160117B/raw/XSHOO.2016-01-18T03:36:58.304.fits   	300.0000000		NIR                 	2016-01-18T03:36:58.3046 	
GRB160117B/raw/XSHOO.2016-01-18T03:42:07.124.fits   	300.0000000		NIR                 	2016-01-18T03:42:07.1243 	
GRB160117B/raw/XSHOO.2016-01-18T03:48:10.185.fits   	1200.0000  		UVB                 	2016-01-18T03:48:10.184  	
GRB160117B/raw/XSHOO.2016-01-18T03:48:15.375.fits   	1200.0000  		VIS                 	2016-01-18T03:48:15.374  	
GRB160117B/raw/XSHOO.2016-01-18T03:48:18.460.fits   	300.0000000		NIR                 	2016-01-18T03:48:18.4600 	
GRB160117B/raw/XSHOO.2016-01-18T03:53:27.946.fits   	300.0000000		NIR                 	2016-01-18T03:53:27.9455 	
GRB160117B/raw/XSHOO.2016-01-18T03:58:36.771.fits   	300.0000000		NIR                 	2016-01-18T03:58:36.7712 	
GRB160117B/raw/XSHOO.2016-01-18T04:03:45.588.fits   	300.0000000		NIR                 	2016-01-18T04:03:45.5878 	
GRB160117B/raw/XSHOO.2016-01-18T04:09:46.392.fits   	1200.0000  		UVB                 	2016-01-18T04:09:46.392  	
GRB160117B/raw/XSHOO.2016-01-18T04:09:51.583.fits   	1200.0000  		VIS                 	2016-01-18T04:09:51.582  	
GRB160117B/raw/XSHOO.2016-01-18T04:09:54.927.fits   	300.0000000		NIR                 	2016-01-18T04:09:54.9277 	
GRB160117B/raw/XSHOO.2016-01-18T04:15:03.082.fits   	300.0000000		NIR                 	2016-01-18T04:15:03.0813 	
GRB160117B/raw/XSHOO.2016-01-18T04:20:11.235.fits   	300.0000000		NIR                 	2016-01-18T04:20:11.2350 	
GRB160117B/raw/XSHOO.2016-01-18T04:25:18.059.fits   	300.0000000		NIR                 	2016-01-18T04:25:18.0589 	
GRB160117B/raw/XSHOO.2016-01-18T04:31:23.641.fits   	1200.0000  		UVB                 	2016-01-18T04:31:23.640  	
GRB160117B/raw/XSHOO.2016-01-18T04:31:28.822.fits   	1200.0000  		VIS                 	2016-01-18T04:31:28.821  	
GRB160117B/raw/XSHOO.2016-01-18T04:31:32.053.fits   	300.0000000		NIR                 	2016-01-18T04:31:32.0531 	
GRB160117B/raw/XSHOO.2016-01-18T04:36:41.538.fits   	300.0000000		NIR                 	2016-01-18T04:36:41.5376 	
GRB160117B/raw/XSHOO.2016-01-18T04:41:49.694.fits   	300.0000000		NIR                 	2016-01-18T04:41:49.6943 	
GRB160117B/raw/XSHOO.2016-01-18T04:46:58.514.fits   	300.0000000		NIR                 	2016-01-18T04:46:58.5141 	
GRB160303A/raw/XSHOO.2016-03-04T06:03:08.049.fits   	1200.0000  		UVB                 	2016-03-04T06:03:08.048  	
GRB160303A/raw/XSHOO.2016-03-04T06:03:13.229.fits   	1200.0000  		VIS                 	2016-03-04T06:03:13.229  	
GRB160303A/raw/XSHOO.2016-03-04T06:03:16.121.fits   	300.0000000		NIR                 	2016-03-04T06:03:16.1211 	
GRB160303A/raw/XSHOO.2016-03-04T06:08:24.274.fits   	300.0000000		NIR                 	2016-03-04T06:08:24.2747 	
GRB160303A/raw/XSHOO.2016-03-04T06:13:33.758.fits   	300.0000000		NIR                 	2016-03-04T06:13:33.7584 	
GRB160303A/raw/XSHOO.2016-03-04T06:18:41.914.fits   	300.0000000		NIR                 	2016-03-04T06:18:41.9141 	
GRB160303A/raw/XSHOO.2016-03-04T06:24:44.997.fits   	1200.0000  		UVB                 	2016-03-04T06:24:44.996  	
GRB160303A/raw/XSHOO.2016-03-04T06:24:50.206.fits   	1200.0000  		VIS                 	2016-03-04T06:24:50.206  	
GRB160303A/raw/XSHOO.2016-03-04T06:24:53.249.fits   	300.0000000		NIR                 	2016-03-04T06:24:53.2495 	
GRB160303A/raw/XSHOO.2016-03-04T06:30:01.403.fits   	300.0000000		NIR                 	2016-03-04T06:30:01.4032 	
GRB160303A/raw/XSHOO.2016-03-04T06:35:10.222.fits   	300.0000000		NIR                 	2016-03-04T06:35:10.2218 	
GRB160303A/raw/XSHOO.2016-03-04T06:40:18.376.fits   	300.0000000		NIR                 	2016-03-04T06:40:18.3755 	
GRB160303A/raw/XSHOO.2016-03-04T06:46:20.364.fits   	1200.0000  		UVB                 	2016-03-04T06:46:20.364  	
GRB160303A/raw/XSHOO.2016-03-04T06:46:25.534.fits   	1200.0000  		VIS                 	2016-03-04T06:46:25.534  	
GRB160303A/raw/XSHOO.2016-03-04T06:46:28.381.fits   	300.0000000		NIR                 	2016-03-04T06:46:28.3811 	
GRB160303A/raw/XSHOO.2016-03-04T06:51:37.866.fits   	300.0000000		NIR                 	2016-03-04T06:51:37.8658 	
GRB160303A/raw/XSHOO.2016-03-04T06:56:46.685.fits   	300.0000000		NIR                 	2016-03-04T06:56:46.6842 	
GRB160303A/raw/XSHOO.2016-03-04T07:01:55.508.fits   	300.0000000		NIR                 	2016-03-04T07:01:55.5088 	
GRB160303A/raw/XSHOO.2016-03-04T07:07:57.642.fits   	1200.0000  		UVB                 	2016-03-04T07:07:57.641  	
GRB160303A/raw/XSHOO.2016-03-04T07:08:02.812.fits   	1200.0000  		VIS                 	2016-03-04T07:08:02.812  	
GRB160303A/raw/XSHOO.2016-03-04T07:08:06.177.fits   	300.0000000		NIR                 	2016-03-04T07:08:06.1773 	
GRB160303A/raw/XSHOO.2016-03-04T07:13:14.998.fits   	300.0000000		NIR                 	2016-03-04T07:13:14.9978 	
GRB160303A/raw/XSHOO.2016-03-04T07:18:23.153.fits   	300.0000000		NIR                 	2016-03-04T07:18:23.1525 	
GRB160303A/raw/XSHOO.2016-03-04T07:23:29.977.fits   	300.0000000		NIR                 	2016-03-04T07:23:29.9765 	
GRB160314A/raw/XSHOO.2016-03-15T00:34:33.936.fits   	1200.0000  		UVB                 	2016-03-15T00:34:33.935  	
GRB160314A/raw/XSHOO.2016-03-15T00:34:39.086.fits   	1200.0000  		VIS                 	2016-03-15T00:34:39.086  	
GRB160314A/raw/XSHOO.2016-03-15T00:34:42.253.fits   	300.0000000		NIR                 	2016-03-15T00:34:42.2532 	
GRB160314A/raw/XSHOO.2016-03-15T00:39:49.076.fits   	300.0000000		NIR                 	2016-03-15T00:39:49.0760 	
GRB160314A/raw/XSHOO.2016-03-15T00:44:58.561.fits   	300.0000000		NIR                 	2016-03-15T00:44:58.5605 	
GRB160314A/raw/XSHOO.2016-03-15T00:50:06.714.fits   	300.0000000		NIR                 	2016-03-15T00:50:06.7143 	
GRB160314A/raw/XSHOO.2016-03-15T00:56:12.674.fits   	1200.0000  		UVB                 	2016-03-15T00:56:12.673  	
GRB160314A/raw/XSHOO.2016-03-15T00:56:17.875.fits   	1200.0000  		VIS                 	2016-03-15T00:56:17.874  	
GRB160314A/raw/XSHOO.2016-03-15T00:56:20.708.fits   	300.0000000		NIR                 	2016-03-15T00:56:20.7083 	
GRB160314A/raw/XSHOO.2016-03-15T01:01:29.527.fits   	300.0000000		NIR                 	2016-03-15T01:01:29.5269 	
GRB160314A/raw/XSHOO.2016-03-15T01:06:38.347.fits   	300.0000000		NIR                 	2016-03-15T01:06:38.3464 	
GRB160314A/raw/XSHOO.2016-03-15T01:11:47.169.fits   	300.0000000		NIR                 	2016-03-15T01:11:47.1690 	
GRB160314A/raw/XSHOO.2016-03-15T01:17:48.241.fits   	1200.0000  		UVB                 	2016-03-15T01:17:48.241  	
GRB160314A/raw/XSHOO.2016-03-15T01:17:53.422.fits   	1200.0000  		VIS                 	2016-03-15T01:17:53.422  	
GRB160314A/raw/XSHOO.2016-03-15T01:17:56.508.fits   	300.0000000		NIR                 	2016-03-15T01:17:56.5076 	
GRB160314A/raw/XSHOO.2016-03-15T01:23:05.327.fits   	300.0000000		NIR                 	2016-03-15T01:23:05.3263 	
GRB160314A/raw/XSHOO.2016-03-15T01:28:14.810.fits   	300.0000000		NIR                 	2016-03-15T01:28:14.8096 	
GRB160314A/raw/XSHOO.2016-03-15T01:33:22.968.fits   	300.0000000		NIR                 	2016-03-15T01:33:22.9682 	
GRB160314A/raw/XSHOO.2016-03-15T01:39:23.730.fits   	1200.0000  		UVB                 	2016-03-15T01:39:23.729  	
GRB160314A/raw/XSHOO.2016-03-15T01:39:28.900.fits   	1200.0000  		VIS                 	2016-03-15T01:39:28.899  	
GRB160314A/raw/XSHOO.2016-03-15T01:39:31.643.fits   	300.0000000		NIR                 	2016-03-15T01:39:31.6429 	
GRB160314A/raw/XSHOO.2016-03-15T01:44:40.463.fits   	300.0000000		NIR                 	2016-03-15T01:44:40.4625 	
GRB160314A/raw/XSHOO.2016-03-15T01:49:48.615.fits   	300.0000000		NIR                 	2016-03-15T01:49:48.6151 	
GRB160314A/raw/XSHOO.2016-03-15T01:54:56.769.fits   	300.0000000		NIR                 	2016-03-15T01:54:56.7698 	
GRB161117A/raw/XSHOO.2016-11-17T02:20:09.010.fits   	600.0000    	UVB                 	2016-11-17T02:20:09.009 	
GRB161117A/raw/XSHOO.2016-11-17T02:20:14.160.fits   	600.0000    	VIS                 	2016-11-17T02:20:14.160 	
GRB161117A/raw/XSHOO.2016-11-17T02:20:17.112.fits   	600.0000000 	NIR                 	2016-11-17T02:20:17.1124	
GRB161117A/raw/XSHOO.2016-11-17T02:31:46.866.fits   	600.0000    	UVB                 	2016-11-17T02:31:46.865 	
GRB161117A/raw/XSHOO.2016-11-17T02:31:52.046.fits   	600.0000    	VIS                 	2016-11-17T02:31:52.046 	
GRB161117A/raw/XSHOO.2016-11-17T02:31:54.987.fits   	600.0000000 	NIR                 	2016-11-17T02:31:54.9870	
GRB161117A/raw/XSHOO.2016-11-17T02:43:22.922.fits   	600.0000    	UVB                 	2016-11-17T02:43:22.921 	
GRB161117A/raw/XSHOO.2016-11-17T02:43:28.093.fits   	600.0000    	VIS                 	2016-11-17T02:43:28.092 	
GRB161117A/raw/XSHOO.2016-11-17T02:43:30.866.fits   	600.0000000 	NIR                 	2016-11-17T02:43:30.8656	
GRB161117A/raw/XSHOO.2016-11-17T02:54:59.978.fits   	600.0000    	UVB                 	2016-11-17T02:54:59.977 	
GRB161117A/raw/XSHOO.2016-11-17T02:55:05.169.fits   	600.0000    	VIS                 	2016-11-17T02:55:05.168 	
GRB161117A/raw/XSHOO.2016-11-17T02:55:08.076.fits   	600.0000000 	NIR                 	2016-11-17T02:55:08.0761	
#FILE                                                	EXPTIME    	HIERARCH ESO SEQ ARM	DATE-OBS                	
GRB100205A/backup/SHOOT.2010-02-08T03:31:34.887.fits	24.4054    	UVB                 	2010-02-08T03:31:34.887 	
GRB100205A/backup/SHOOT.2010-02-08T03:31:40.078.fits	19.8786    	VIS                 	2010-02-08T03:31:40.077 	
GRB100205A/backup/SHOOT.2010-02-08T03:42:02.090.fits	2700.0000  	UVB                 	2010-02-08T03:42:02.090 	
GRB100205A/backup/SHOOT.2010-02-08T03:42:07.241.fits	2700.0000  	VIS                 	2010-02-08T03:42:07.240 	
GRB100205A/backup/SHOOT.2010-02-08T03:42:10.668.fits	900.0000000	NIR                 	2010-02-08T03:42:10.6681	
GRB100205A/backup/SHOOT.2010-02-08T04:28:38.177.fits	2700.0000  	UVB                 	2010-02-08T04:28:38.177 	
GRB100205A/backup/SHOOT.2010-02-08T04:28:43.338.fits	2700.0000  	VIS                 	2010-02-08T04:28:43.338 	
GRB100205A/backup/SHOOT.2010-02-08T04:28:46.271.fits	900.0000000	NIR                 	2010-02-08T04:28:46.2704	
GRB100205A/backup/SHOOT.2010-02-08T05:15:07.155.fits	2700.0000  	UVB                 	2010-02-08T05:15:07.155 	
GRB100205A/backup/SHOOT.2010-02-08T05:15:12.346.fits	2700.0000  	VIS                 	2010-02-08T05:15:12.345 	
GRB100205A/backup/SHOOT.2010-02-08T05:15:15.222.fits	900.0000000	NIR                 	2010-02-08T05:15:15.2222	
GRB100205A/backup/SHOOT.2010-02-08T06:01:44.163.fits	2700.0000  	UVB                 	2010-02-08T06:01:44.163 	
GRB100205A/backup/SHOOT.2010-02-08T06:01:49.354.fits	2700.0000  	VIS                 	2010-02-08T06:01:49.353 	
GRB100219A/backup/SHOOT.2010-02-20T02:31:08.054.fits	1200.0000  	UVB                 	2010-02-20T02:31:08.054 	
GRB100219A/backup/SHOOT.2010-02-20T02:31:13.205.fits	1200.0000  	VIS                 	2010-02-20T02:31:13.204 	
GRB100219A/backup/SHOOT.2010-02-20T02:31:16.389.fits	600.0000000	NIR                 	2010-02-20T02:31:16.3892	
GRB100219A/backup/SHOOT.2010-02-20T02:52:44.997.fits	1200.0000  	UVB                 	2010-02-20T02:52:44.996 	
GRB100219A/backup/SHOOT.2010-02-20T02:52:50.177.fits	1200.0000  	VIS                 	2010-02-20T02:52:50.177 	
GRB100219A/backup/SHOOT.2010-02-20T02:52:53.571.fits	600.0000000	NIR                 	2010-02-20T02:52:53.5713	
GRB100219A/backup/SHOOT.2010-02-20T03:14:16.178.fits	1200.0000  	UVB                 	2010-02-20T03:14:16.178 	
GRB100219A/backup/SHOOT.2010-02-20T03:14:21.369.fits	1200.0000  	VIS                 	2010-02-20T03:14:21.368 	
GRB100219A/backup/SHOOT.2010-02-20T03:14:24.104.fits	600.0000000	NIR                 	2010-02-20T03:14:24.1040	
GRB100219A/backup/SHOOT.2010-02-20T03:35:52.850.fits	1200.0000  	UVB                 	2010-02-20T03:35:52.850 	
